Year,State,State Abbr,State FIPS,District,Democratic %,Republican %,Voter Turnout %,Median Age,Median income,Male Population %,Female Population %,White %,White (non Hispanic or Latino) %,Hispanic or Latino %,Black %,American Indian %,Asian %,Pacific %,Multiracial %,Less than HS %,HS grad %,Some college %,Bachelor's degree %,Graduate degree %,Below poverty line %,Income under 25k %,Income 25k to 50k %,Income 50k to 75k %,Income above 75k %
2020,Hawaii,HI,15,2,63.03,30.88,45.02,39.2,34582,50.16,49.84,31.13,27.8,12.66,1.53,0.36,25.3,12.97,27.04,4.73,20.99,22.25,13.57,7.09,3.96,44.33,25.9,14.34,15.43
2020,Idaho,ID,16,1,28.65,67.76,64.84,38.3,29231,49.99,50.01,88.27,82.72,11.27,0.57,1.33,1.2,0.19,4.45,5.63,18.59,24.29,12.42,5.79,11.02,50.08,25.79,12.45,11.67
2020,Idaho,ID,16,2,31.73,64.06,60.68,34.8,28248,50.32,49.68,88.55,79.9,14.27,0.75,1.3,1.61,0.17,4.1,5.8,16.16,22.51,12.8,6.46,13.57,51.08,25.48,12.09,11.35
2020,Illinois,IL,17,1,73.8,26.15,56.74,38.9,31159,46.83,53.17,40.66,34.65,11.16,50.23,0.15,2.06,0.02,3.3,7.01,17.72,22.73,12.05,8.36,3.78,50.85,21.81,13.06,14.28
2020,Illinois,IL,17,2,78.81,21.19,54.1,38.1,28665,46.75,53.25,34.82,26.04,14.3,57.33,0.14,0.77,0.01,2.94,7.47,19.51,23.6,9.65,6.03,5.26,53.42,23.02,12.65,10.92
2020,Illinois,IL,17,3,56.38,43.62,49.58,38.6,34701,50.2,49.8,73.17,55.98,33.27,4.91,0.38,4.51,0.03,5.28,9.24,19.7,18.93,12.77,7.16,7.8,47.03,22.35,13.67,16.95
2020,Illinois,IL,17,4,84.05,15.95,36.52,33.7,30079,50.14,49.86,53.56,23.37,67.74,4.06,0.6,3.93,0.04,8.17,16.04,18.38,13.99,11.76,6.09,8.35,51.66,25.88,11.33,11.12
2020,Illinois,IL,17,5,70.77,26.63,52.54,35.5,49125,49.48,50.52,78.01,66.92,19.8,3.02,0.23,7.52,0.05,5.29,5.29,11.75,14.23,24.66,16.59,6.5,35.39,20.35,16.4,27.86
2020,Illinois,IL,17,6,52.82,45.43,64.91,41.2,47404,49.1,50.9,80.85,74.57,10.53,2.54,0.12,9.78,0.01,3.85,3.28,11.33,17.4,22.44,14.63,4.14,38.66,18.61,14.0,28.72
2020,Illinois,IL,17,7,80.41,13.35,49.32,34.9,35240,48.05,51.95,36.4,29.13,16.61,44.35,0.2,7.95,0.04,4.05,9.07,15.24,15.31,16.41,14.9,4.0,48.86,17.71,11.68,21.75
2020,Illinois,IL,17,8,73.16,0.0,39.53,37.5,36187,49.34,50.66,62.75,49.97,28.92,5.4,0.55,13.45,0.09,5.71,8.82,16.91,19.06,15.56,7.83,5.46,43.44,25.19,14.68,16.69
2020,Illinois,IL,17,9,70.98,29.02,54.15,40.5,40771,48.88,51.12,69.34,62.75,11.69,9.26,0.3,13.13,0.04,4.91,5.75,10.97,14.79,22.42,17.1,6.76,42.64,19.93,13.25,24.18
2020,Illinois,IL,17,10,63.87,36.12,50.17,39.0,37014,49.54,50.46,68.35,56.36,23.08,6.93,0.45,11.27,0.05,4.62,6.86,13.58,15.75,17.45,13.22,5.42,44.34,21.23,12.1,22.33
2020,Illinois,IL,17,11,63.3,36.7,51.02,36.6,36200,49.28,50.72,64.36,50.19,27.94,11.11,0.43,8.25,0.04,6.51,8.12,14.98,18.41,14.91,8.95,5.51,44.11,22.93,14.07,18.89
2020,Illinois,IL,17,12,39.57,60.43,59.13,39.8,29440,49.41,50.59,77.39,75.43,3.65,16.9,0.16,1.24,0.04,3.14,6.59,21.13,24.61,10.11,6.72,11.02,50.89,24.16,13.53,11.41
2020,Illinois,IL,17,13,45.54,54.46,57.8,36.9,30074,49.33,50.67,80.3,77.82,3.73,11.42,0.18,4.14,0.05,3.26,4.98,19.65,20.14,11.8,8.59,12.38,51.16,23.4,13.36,12.08
2020,Illinois,IL,17,14,50.67,49.33,67.25,39.5,43677,49.7,50.3,85.09,76.94,12.65,3.41,0.16,5.01,0.06,3.56,3.92,14.81,19.36,18.34,10.22,5.44,39.96,20.18,15.39,24.47
2020,Illinois,IL,17,15,26.55,73.45,61.81,41.3,30409,49.95,50.05,92.3,90.36,2.8,4.3,0.16,0.65,0.04,2.09,6.75,23.74,24.9,9.42,4.93,13.35,49.06,26.33,13.92,10.69
2020,Illinois,IL,17,16,35.28,64.71,60.71,40.7,31615,49.94,50.06,88.41,81.88,10.38,3.99,0.14,1.49,0.02,3.21,6.49,22.53,23.64,10.21,5.67,10.95,47.22,24.53,14.54,13.71
2020,Illinois,IL,17,17,52.02,47.97,55.74,40.7,27788,49.42,50.58,80.46,74.88,9.24,12.01,0.27,1.35,0.05,3.91,7.88,23.39,23.94,9.07,4.65,12.06,51.2,26.18,13.19,9.43
2020,Illinois,IL,17,18,29.59,70.41,67.12,40.6,35699,48.96,51.04,89.98,88.03,2.96,3.99,0.17,2.8,0.04,2.47,4.15,20.5,21.6,14.53,8.23,9.65,43.72,24.84,14.92,16.51
2020,Indiana,IN,18,1,56.64,40.45,56.82,39.3,31284,49.1,50.9,68.96,61.92,16.06,18.42,0.25,1.34,0.03,4.5,6.76,24.35,20.91,10.66,5.76,7.66,50.05,23.4,12.82,13.73
2020,Indiana,IN,18,2,38.51,61.49,53.2,37.9,29249,49.3,50.7,84.75,78.75,9.97,6.85,0.38,1.35,0.05,4.13,8.98,23.11,18.76,9.48,5.56,11.53,50.4,27.14,12.78,9.69
2020,Indiana,IN,18,3,32.16,67.84,57.01,37.2,30900,49.48,50.52,86.32,82.48,6.34,6.0,0.19,2.45,0.03,3.44,7.71,22.08,20.09,10.62,5.15,10.15,47.02,28.97,13.83,10.18
2020,Indiana,IN,18,4,33.38,66.62,56.01,36.8,30884,50.11,49.89,87.3,83.9,6.34,4.31,0.21,3.14,0.02,2.68,5.94,22.29,18.76,11.21,6.63,10.35,48.52,25.78,13.69,12.01
2020,Indiana,IN,18,5,45.94,50.02,67.27,38.5,38439,48.69,51.31,83.12,80.25,4.68,8.56,0.17,3.66,0.02,3.21,3.73,15.13,17.19,19.74,12.15,7.41,41.1,24.21,14.52,20.16
2020,Indiana,IN,18,6,27.76,68.65,57.84,40.1,29920,49.46,50.54,92.22,90.58,3.0,2.65,0.14,1.65,0.03,2.33,7.19,26.09,19.43,9.57,5.72,13.61,48.9,27.56,13.47,10.07
2020,Indiana,IN,18,7,62.44,37.56,47.86,33.6,28653,48.37,51.63,57.07,50.98,11.51,30.32,0.23,3.77,0.02,4.35,10.17,19.84,17.92,10.92,5.64,9.77,51.38,27.91,11.68,9.02
2020,Indiana,IN,18,8,29.85,66.95,56.66,39.9,29265,49.81,50.19,90.85,89.42,2.7,4.43,0.12,1.1,0.07,2.44,7.2,24.53,21.52,9.73,5.31,13.13,49.97,27.24,12.7,10.08
2020,Indiana,IN,18,9,34.14,61.85,59.28,38.2,30708,49.27,50.73,90.52,88.27,3.53,2.94,0.2,2.61,0.01,2.83,6.51,22.54,19.67,11.07,7.07,11.94,48.76,26.11,13.42,11.72
2020,Iowa,IA,19,1,48.65,51.25,67.96,39.0,32383,49.55,50.45,89.99,87.19,4.27,4.03,0.41,1.7,0.19,2.8,4.74,21.9,21.9,12.63,6.0,10.13,43.8,28.29,15.43,12.49
2020,Iowa,IA,19,2,49.91,49.91,63.56,38.3,31245,49.6,50.4,88.47,84.48,5.93,4.37,0.22,2.58,0.07,3.1,5.04,20.92,21.17,12.33,7.34,11.95,47.13,26.53,14.39,11.95
2020,Iowa,IA,19,3,48.94,47.55,67.98,37.2,36633,49.37,50.63,87.08,82.32,7.09,4.53,0.24,3.48,0.09,3.14,5.02,18.12,20.88,15.95,7.09,8.59,40.45,26.66,16.77,16.11
2020,Iowa,IA,19,4,37.79,61.97,64.02,38.9,31147,50.18,49.82,91.07,86.35,7.34,1.8,0.48,2.21,0.17,2.75,5.33,21.5,22.74,11.51,5.13,11.18,45.99,28.16,15.08,10.77
2020,Kansas,KS,20,1,28.84,71.16,53.23,35.9,28669,50.78,49.22,87.16,76.05,16.28,3.15,0.54,1.66,0.12,4.71,6.94,18.05,22.6,10.81,5.6,12.28,49.21,28.72,12.89,9.19
2020,Kansas,KS,20,2,40.63,55.15,59.68,37.9,30067,49.81,50.19,85.91,81.67,6.98,4.62,1.32,1.66,0.07,4.71,4.86,20.44,20.86,12.26,7.61,11.7,48.71,26.79,13.57,10.94
2020,Kansas,KS,20,3,53.62,43.56,67.13,36.9,40785,49.24,50.76,78.67,71.17,12.29,8.25,0.32,5.09,0.06,4.28,4.72,11.97,17.93,19.96,12.23,5.46,39.1,23.93,15.71,21.26
2020,Kansas,KS,20,4,36.35,63.65,56.82,36.8,30859,49.65,50.35,80.57,72.81,12.81,6.47,0.9,3.34,0.07,5.57,6.3,17.85,21.8,12.76,6.91,10.55,47.85,26.88,13.61,11.65
2020,Kentucky,KY,21,1,25.01,74.99,58.53,40.0,25154,49.46,50.54,88.82,86.89,3.27,6.76,0.22,0.67,0.09,2.61,9.27,25.99,20.45,7.12,5.02,17.6,56.09,25.54,10.62,7.76
2020,Kentucky,KY,21,2,26.26,70.96,60.23,38.6,27714,49.48,50.52,88.44,86.44,3.56,5.58,0.22,1.6,0.14,3.08,8.05,23.62,21.06,8.35,5.95,14.88,51.78,25.53,12.94,9.74
2020,Kentucky,KY,21,3,62.84,37.16,60.76,38.2,31752,48.29,51.71,69.69,65.99,5.83,22.46,0.14,2.95,0.07,3.48,6.51,18.43,21.43,13.67,9.2,8.5,45.72,27.09,13.9,13.29
2020,Kentucky,KY,21,4,32.91,67.09,64.58,39.2,32742,49.74,50.26,91.21,89.29,3.46,3.38,0.11,1.26,0.04,2.74,6.6,20.86,20.32,12.67,7.66,11.74,46.39,24.7,14.2,14.72
2020,Kentucky,KY,21,5,15.79,84.21,54.84,41.1,20359,49.65,50.35,96.13,95.25,1.39,1.44,0.23,0.42,0.02,1.44,15.1,26.64,18.22,5.09,4.57,29.1,65.21,20.96,8.51,5.32
2020,Kentucky,KY,21,6,40.96,57.33,61.06,37.1,29377,48.78,51.22,83.87,81.42,4.87,8.61,0.2,2.14,0.05,3.29,7.44,18.22,18.83,12.75,9.16,14.29,50.17,25.12,12.86,11.84
2020,Louisiana,LA,22,1,25.3,72.21,58.57,38.8,31763,48.66,51.34,77.11,71.44,8.89,14.02,1.14,2.31,0.03,3.52,8.1,19.48,19.38,13.9,7.84,10.16,49.37,21.91,13.2,15.52
2020,Louisiana,LA,22,2,74.24,19.92,50.06,36.9,24953,48.01,51.99,30.66,27.69,6.82,61.5,0.23,2.49,0.01,2.45,11.12,20.89,19.67,10.2,6.56,4.11,57.73,21.96,10.67,9.64
2020,Louisiana,LA,22,3,29.48,67.76,56.59,36.5,27814,48.84,51.16,69.63,67.15,4.1,24.42,0.36,1.51,0.03,3.02,9.68,24.59,17.57,10.32,4.6,11.03,53.76,22.43,11.64,12.17
2020,Louisiana,LA,22,4,33.26,66.74,53.37,37.1,23931,49.46,50.54,60.09,57.79,4.11,34.32,0.72,1.03,0.08,2.55,9.6,23.89,19.99,8.51,4.96,10.76,59.37,20.63,10.32,9.69
2020,Louisiana,LA,22,5,32.16,67.84,53.89,37.7,24144,49.64,50.36,60.94,59.58,2.46,35.25,0.35,0.72,0.03,1.94,11.68,25.25,17.45,8.13,4.46,10.66,60.96,20.77,9.55,8.73
2020,Louisiana,LA,22,6,25.55,71.05,60.16,36.1,34746,48.36,51.64,68.85,66.28,4.64,23.99,0.51,2.23,0.05,2.62,7.12,20.56,17.88,12.91,7.47,8.34,47.18,22.26,14.52,16.04
2020,Maine,ME,23,1,62.15,37.84,75.92,44.3,34483,48.69,51.31,93.11,91.85,1.91,1.81,0.39,1.58,0.02,2.71,4.19,19.73,20.68,17.73,11.15,8.97,41.39,27.47,15.68,15.46
2020,Maine,ME,23,2,53.04,46.95,69.08,45.4,27214,49.27,50.73,94.27,93.47,1.54,0.94,0.95,0.68,0.01,2.8,5.77,26.29,22.51,11.92,6.55,13.62,50.6,27.78,12.69,8.93
2020,Maryland,MD,24,1,36.38,63.44,66.14,42.6,36845,49.18,50.82,81.0,78.64,4.29,11.95,0.17,2.23,0.01,3.4,6.26,21.27,19.58,13.48,9.29,7.0,43.0,22.72,14.97,19.31
2020,Maryland,MD,24,2,67.72,32.03,51.83,36.6,38360,47.68,52.32,51.6,48.12,7.17,35.83,0.21,5.44,0.04,4.37,7.06,19.14,19.43,13.4,9.53,5.08,42.37,23.83,15.15,18.65
2020,Maryland,MD,24,3,69.76,30.04,56.48,37.7,45981,48.14,51.86,61.04,56.82,9.16,22.83,0.26,7.66,0.05,4.51,5.2,13.45,16.2,17.97,16.5,4.36,37.69,20.25,15.8,26.26
2020,Maryland,MD,24,4,79.58,20.22,55.31,38.1,42230,48.26,51.74,28.67,25.0,17.27,51.93,0.25,3.26,0.03,4.0,8.43,17.25,18.65,13.86,10.71,1.76,37.99,23.45,15.92,22.63
2020,Maryland,MD,24,5,68.75,30.97,62.24,38.5,46904,48.85,51.15,47.0,43.57,9.73,38.67,0.37,4.11,0.03,4.93,5.51,17.94,19.52,13.76,10.72,3.31,38.63,19.52,15.71,26.15
2020,Maryland,MD,24,6,58.82,39.19,53.2,39.2,39342,49.38,50.62,64.62,56.98,14.24,13.72,0.25,11.46,0.05,5.8,6.42,16.16,16.86,15.4,13.98,6.31,43.29,20.51,13.56,22.63
2020,Maryland,MD,24,7,71.63,28.04,54.31,38.4,35061,47.52,52.48,34.89,32.88,4.26,52.21,0.34,7.6,0.09,3.7,7.52,17.18,17.01,14.42,13.15,2.81,47.02,20.92,13.0,19.06
2020,Maryland,MD,24,8,68.23,31.58,58.41,40.4,50695,48.6,51.4,64.66,59.03,15.37,12.81,0.26,9.0,0.05,5.1,5.74,11.12,13.58,17.86,21.35,3.11,36.5,18.45,13.55,31.5
2020,Massachusetts,MA,25,1,96.51,0.0,46.44,41.5,31419,48.16,51.84,82.8,71.31,18.69,6.39,0.19,2.21,0.02,4.87,8.0,20.81,19.63,12.6,8.74,10.62,47.76,23.49,14.36,14.39
2020,Massachusetts,MA,25,2,65.33,34.57,58.79,39.4,34747,48.79,51.21,81.84,75.99,10.31,5.13,0.23,5.75,0.08,4.54,5.48,17.71,17.37,15.27,11.88,8.53,45.64,21.65,13.88,18.84
2020,Massachusetts,MA,25,3,97.74,0.0,43.73,39.1,37207,49.36,50.64,74.85,65.83,19.82,4.14,0.21,8.16,0.05,4.7,7.3,17.5,17.02,15.1,11.62,7.38,43.52,21.52,13.82,21.14
2020,Massachusetts,MA,25,4,60.83,38.87,62.85,41.2,46215,48.29,51.71,84.12,81.42,5.05,3.24,0.07,6.68,0.02,3.82,4.53,13.81,14.83,18.12,17.67,5.49,38.64,18.8,14.22,28.34
2020,Massachusetts,MA,25,5,74.32,25.58,55.9,38.9,48948,48.66,51.34,73.78,68.7,9.82,5.22,0.17,12.82,0.02,4.47,4.31,12.79,11.82,20.04,21.86,5.17,37.21,18.43,14.12,30.24
2020,Massachusetts,MA,25,6,65.43,34.43,64.71,42.9,42984,48.27,51.73,84.2,79.9,10.05,3.87,0.13,4.23,0.04,3.63,5.04,16.51,16.68,19.54,13.42,6.23,39.19,20.03,14.72,26.06
2020,Massachusetts,MA,25,7,86.62,0.0,38.98,32.0,34773,48.57,51.43,48.84,40.35,22.19,24.69,0.35,10.74,0.06,8.7,9.59,14.16,12.61,16.9,14.79,7.04,46.48,21.01,13.5,19.01
2020,Massachusetts,MA,25,8,80.68,0.0,54.88,39.4,46997,48.32,51.68,74.03,71.08,6.06,10.37,0.2,8.29,0.04,3.93,5.5,15.76,15.65,20.7,15.08,5.03,37.1,19.55,15.9,27.46
2020,Massachusetts,MA,25,9,61.3,36.33,65.8,46.0,36977,48.4,51.6,86.81,84.7,6.02,3.03,0.28,1.48,0.03,4.1,6.44,19.84,20.01,16.11,10.53,7.29,41.34,23.26,15.3,20.11
2020,Michigan,MI,26,1,36.84,61.65,72.19,46.9,27337,50.73,49.27,91.76,90.48,2.07,1.38,2.33,0.68,0.06,3.4,5.15,23.31,24.93,12.49,7.18,12.86,50.96,27.19,12.57,9.28
2020,Michigan,MI,26,2,38.32,59.34,68.42,37.3,29990,49.36,50.64,83.67,78.29,9.65,6.48,0.57,2.31,0.02,4.54,5.76,20.38,22.08,12.2,5.85,9.69,48.42,27.35,13.43,10.79
2020,Michigan,MI,26,3,47.04,52.96,68.81,37.2,31471,49.96,50.04,82.48,78.23,7.88,8.02,0.29,2.12,0.02,4.79,5.48,18.73,20.77,14.31,7.77,9.41,47.27,25.63,13.88,13.22
2020,Michigan,MI,26,4,32.37,65.0,65.97,41.8,27095,50.03,49.97,92.95,90.69,3.39,1.91,0.69,0.99,0.02,2.87,5.74,23.84,23.74,9.72,5.89,14.49,52.64,25.21,12.02,10.13
2020,Michigan,MI,26,5,54.45,41.76,67.3,41.5,26902,48.5,51.5,76.54,73.31,5.16,17.28,0.37,0.86,0.03,4.08,6.81,23.15,25.81,9.11,4.93,13.25,52.66,26.33,11.7,9.3
2020,Michigan,MI,26,6,40.13,55.81,66.3,38.9,29296,49.33,50.67,83.59,79.79,6.4,8.18,0.39,1.53,0.02,4.69,6.0,19.56,22.02,11.99,7.35,11.59,49.53,25.37,13.34,11.75
2020,Michigan,MI,26,7,41.25,58.75,68.52,42.1,31904,50.13,49.87,90.32,87.07,4.57,4.19,0.37,1.11,0.01,3.27,5.31,22.3,24.34,11.38,6.65,10.74,46.87,26.05,13.94,13.14
2020,Michigan,MI,26,8,50.88,47.28,70.17,38.5,35018,49.37,50.63,84.28,80.87,5.51,5.71,0.28,4.78,0.03,3.9,3.38,14.48,20.69,16.18,11.54,8.28,45.07,22.16,13.56,19.21
2020,Michigan,MI,26,9,57.71,38.41,63.89,40.0,33049,48.75,51.25,76.36,74.62,2.74,14.11,0.34,4.85,0.04,3.57,6.66,19.75,22.91,14.19,8.72,8.42,44.91,25.51,14.09,15.5
2020,Michigan,MI,26,10,33.72,66.28,68.73,43.6,32722,49.49,50.51,91.71,89.55,3.32,2.91,0.19,1.76,0.07,2.7,5.87,22.15,25.46,11.11,6.47,9.66,46.0,24.35,13.87,15.78
2020,Michigan,MI,26,11,50.2,47.82,71.11,42.1,42333,49.26,50.74,80.05,77.76,3.53,4.89,0.21,10.66,0.03,3.49,3.37,12.85,20.2,20.03,14.47,5.04,39.96,20.86,14.01,25.18
2020,Michigan,MI,26,12,66.43,30.67,62.93,35.6,32496,49.03,50.97,77.39,73.73,5.94,11.0,0.29,5.66,0.02,4.15,5.88,16.3,19.5,12.4,11.46,13.05,47.1,23.47,13.71,15.72
2020,Michigan,MI,26,13,78.08,18.65,53.79,35.9,23109,47.76,52.24,37.18,33.3,8.17,53.95,0.49,1.45,0.03,3.63,10.87,21.49,22.3,7.18,4.04,9.8,59.99,23.74,10.05,6.22
2020,Michigan,MI,26,14,79.27,18.31,60.13,37.9,28721,47.6,52.4,33.35,31.0,4.62,55.57,0.26,5.29,0.04,3.64,7.98,16.98,21.01,12.35,9.97,5.31,52.56,23.2,11.09,13.15
2020,Minnesota,MN,27,1,728.88,709.73,68.46,38.4,34198,49.87,50.13,88.6,84.62,6.72,3.41,0.32,2.84,0.04,2.82,5.18,19.4,22.07,13.14,7.03,9.16,42.21,28.27,16.15,13.38
2020,Minnesota,MN,27,2,633.32,616.68,74.58,37.8,42459,49.57,50.43,82.9,79.88,6.33,5.14,0.37,4.72,0.04,4.25,3.43,14.51,22.13,18.4,8.4,4.85,36.01,24.51,17.08,22.4
2020,Minnesota,MN,27,3,606.07,590.14,74.14,40.4,46530,48.99,51.01,77.75,75.57,4.4,8.05,0.27,7.89,0.02,4.02,3.0,11.81,19.9,22.81,12.52,3.6,34.31,22.59,15.89,27.21
2020,Minnesota,MN,27,4,690.94,672.78,64.89,36.2,36944,48.89,51.11,68.92,65.41,6.87,10.18,0.61,12.97,0.03,5.12,5.23,13.69,18.21,18.28,11.67,5.82,40.99,25.03,14.85,19.13
2020,Minnesota,MN,27,5,675.12,657.38,63.95,34.0,37357,49.98,50.02,65.56,62.13,9.36,17.23,1.07,5.94,0.05,5.56,5.79,11.86,18.17,21.01,12.05,6.86,39.76,25.39,16.05,18.81
2020,Minnesota,MN,27,6,652.07,634.93,74.02,37.1,39934,50.3,49.7,88.91,87.42,3.13,3.93,0.35,2.57,0.01,3.01,3.76,17.61,23.78,14.15,6.14,5.6,38.03,26.12,17.43,18.43
2020,Minnesota,MN,27,7,739.67,720.23,70.14,40.4,32061,50.22,49.78,90.18,87.54,5.04,1.5,2.67,0.97,0.1,2.9,5.22,21.6,25.33,11.05,4.41,9.71,44.26,29.05,15.72,10.98
2020,Minnesota,MN,27,8,682.87,664.92,73.54,43.3,31437,50.69,49.31,91.98,90.88,1.92,1.07,2.3,0.76,0.03,3.24,4.52,22.02,26.73,11.56,5.71,11.03,45.61,26.9,15.49,12.0
2020,Mississippi,MS,28,1,31.25,68.75,56.29,38.3,26542,48.22,51.78,67.21,65.8,3.42,28.15,0.19,0.87,0.04,1.87,10.06,20.95,21.14,8.79,5.5,9.57,55.05,24.89,11.11,8.95
2020,Mississippi,MS,28,2,66.02,33.98,56.43,36.9,21620,48.17,51.83,31.05,30.21,2.17,66.19,0.33,0.46,0.04,1.06,11.61,20.1,20.86,7.95,4.99,4.11,63.64,21.89,8.21,6.27
2020,Mississippi,MS,28,3,35.33,64.67,58.73,37.7,26309,48.21,51.79,60.23,58.74,2.59,35.69,0.97,1.09,0.02,1.1,9.25,18.9,20.58,10.7,7.4,8.65,56.15,22.5,11.21,10.14
2020,Mississippi,MS,28,4,0.0,100.0,42.54,37.9,25994,49.04,50.96,70.91,68.24,4.36,23.44,0.38,1.51,0.06,2.61,8.29,20.11,23.68,9.31,5.75,11.29,56.04,23.32,11.16,9.48
2020,Missouri,MO,29,1,78.78,18.96,53.82,36.1,29806,47.22,52.78,42.25,40.38,3.55,49.36,0.23,3.31,0.03,3.41,6.8,18.1,20.9,12.83,10.0,5.28,48.69,27.21,13.03,11.07
2020,Missouri,MO,29,2,45.52,51.89,71.17,42.8,42846,48.55,51.45,87.13,85.19,2.91,3.9,0.15,4.64,0.03,3.5,3.19,13.07,18.93,20.78,15.16,4.92,37.52,22.81,15.12,24.55
2020,Missouri,MO,29,3,28.5,69.44,65.5,39.5,33804,49.84,50.16,91.66,89.9,2.66,3.42,0.27,1.24,0.05,2.76,5.87,21.34,22.08,12.67,6.65,8.84,43.86,27.31,15.15,13.68
2020,Missouri,MO,29,4,29.66,67.59,59.43,37.0,27428,49.91,50.09,88.4,85.93,4.06,4.6,0.53,1.66,0.13,3.8,6.42,22.23,19.77,10.44,6.68,14.07,52.17,26.63,11.96,9.25
2020,Missouri,MO,29,5,58.79,38.57,57.16,37.1,31404,48.53,51.47,67.65,63.17,9.23,21.71,0.33,1.79,0.4,4.41,6.53,21.02,21.0,12.71,7.34,8.59,46.16,28.08,13.94,11.82
2020,Missouri,MO,29,6,30.83,67.06,63.83,38.7,31740,49.5,50.5,89.35,86.91,4.32,4.15,0.34,1.49,0.23,3.34,5.43,22.55,19.81,12.64,6.82,10.79,46.86,26.24,14.07,12.83
2020,Missouri,MO,29,7,26.57,68.87,59.93,38.4,26595,48.9,51.1,90.35,87.12,5.25,1.92,0.87,1.3,0.23,4.09,6.87,21.72,21.47,11.21,5.78,15.67,53.24,27.26,11.13,8.37
2020,Missouri,MO,29,8,21.37,76.86,57.25,40.9,23724,49.86,50.14,91.18,89.71,2.2,4.41,0.45,0.83,0.05,2.66,10.4,26.62,20.2,7.23,4.46,18.6,58.07,24.9,10.32,6.7
2020,Montana,MT,30,1,43.61,56.39,71.13,40.1,29817,50.31,49.69,87.8,85.6,3.91,0.56,6.17,0.82,0.06,3.83,4.17,19.42,22.68,15.37,7.56,11.69,47.97,26.72,13.2,12.12
2020,Nebraska,NE,31,1,37.67,59.52,62.05,35.7,32753,50.27,49.73,86.94,80.75,9.68,2.92,1.27,2.69,0.08,4.13,4.87,16.46,21.7,13.6,7.36,9.67,43.78,27.95,15.49,12.78
2020,Nebraska,NE,31,2,46.21,50.77,64.82,35.1,37276,49.43,50.57,79.36,71.78,11.65,9.52,0.47,3.75,0.04,4.46,5.36,13.69,19.46,17.29,9.48,7.39,41.29,25.23,16.18,17.3
2020,Nebraska,NE,31,3,17.68,78.51,61.06,39.9,30455,49.98,50.02,90.26,83.12,12.26,1.44,0.91,0.86,0.07,3.17,6.41,20.82,24.64,10.73,4.71,11.25,46.32,29.25,14.37,10.05
2020,Nevada,NV,32,1,61.77,33.37,35.37,36.5,25920,50.69,49.31,48.05,29.07,46.27,11.97,1.3,8.59,0.75,8.12,14.77,21.75,20.01,7.85,3.45,10.37,56.6,28.52,8.78,6.1
2020,Nevada,NV,32,2,40.71,56.47,62.61,39.7,34171,50.89,49.11,76.88,65.31,22.97,2.06,2.17,4.24,0.48,6.21,7.71,18.14,24.81,12.22,7.16,8.96,43.99,25.9,14.42,15.69
2020,Nevada,NV,32,3,48.75,45.77,55.2,39.6,38000,49.54,50.46,63.64,54.02,17.8,7.93,0.51,14.27,0.78,7.52,5.06,17.91,24.46,15.79,8.44,5.88,42.26,24.79,14.97,17.98
2020,Nevada,NV,32,4,50.67,45.8,52.22,36.9,31498,49.69,50.31,59.19,43.1,30.73,15.31,1.13,5.48,0.81,8.3,9.41,19.64,23.1,9.49,4.92,7.73,49.38,26.3,12.42,11.89
2020,New Hampshire,NH,33,1,51.32,46.21,69.41,42.2,37365,49.52,50.48,91.77,89.35,3.84,1.7,0.12,2.78,0.04,2.95,4.71,18.71,20.78,17.12,10.04,7.5,39.93,25.06,15.77,19.24
2020,New Hampshire,NH,33,2,53.9,43.7,68.39,43.8,36660,49.62,50.38,92.2,89.81,3.95,1.41,0.2,2.61,0.02,2.93,4.95,20.41,19.96,15.9,10.76,7.42,41.07,25.05,15.88,18.0
2020,New Jersey,NJ,34,1,62.48,37.52,63.67,39.1,36433,48.3,51.7,66.85,61.46,14.21,17.14,0.15,5.24,0.03,4.36,6.7,21.21,19.08,14.31,7.96,5.66,44.07,22.29,15.39,18.24
2020,New Jersey,NJ,34,2,46.17,51.93,63.14,42.3,31867,49.12,50.88,73.28,64.84,16.66,12.4,0.44,3.74,0.03,4.74,8.17,23.87,18.82,12.71,6.9,7.67,47.49,22.88,13.34,16.29
2020,New Jersey,NJ,34,3,53.23,45.47,68.01,43.6,40422,48.77,51.23,78.72,73.88,8.67,11.13,0.14,3.8,0.06,4.08,4.81,21.92,19.84,16.48,8.7,5.09,40.33,22.06,15.54,22.07
2020,New Jersey,NJ,34,4,38.27,59.88,68.99,41.0,41504,48.61,51.39,83.83,77.37,10.97,6.3,0.11,4.08,0.02,2.88,4.46,17.28,16.71,17.99,11.01,8.37,41.24,19.77,14.54,24.45
2020,New Jersey,NJ,34,5,53.15,45.64,62.87,43.3,48737,48.84,51.16,77.38,67.77,14.52,5.14,0.21,10.71,0.02,4.33,4.07,15.72,15.53,21.26,13.36,4.4,39.3,17.56,14.05,29.09
2020,New Jersey,NJ,34,6,61.17,38.83,47.01,38.2,40164,49.42,50.58,60.07,46.51,21.93,10.53,0.23,19.05,0.04,4.77,7.45,17.64,15.12,16.87,11.15,6.55,45.17,19.56,13.35,21.91
2020,New Jersey,NJ,34,7,50.61,49.39,65.65,43.1,51927,48.92,51.08,76.59,68.96,13.14,4.97,0.18,10.7,0.02,3.92,3.99,13.93,13.81,21.62,16.69,3.86,37.68,16.86,13.45,32.01
